UTC Time,Local Time,City,Country Code,Timezone,AQI,CO,NO2,O3,PM10,PM25,SO2,Clouds,Precipitation,Pressure,Relative Humidity,Temperature,UV Index,Wind Speed
2022-12-31T17:00:00,2023-01-01 00:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,78,224.5,3.78,55.7,31.0,24.78,26.17,87,0.0,1024,73,14.8,0.0,0.66
2022-12-31T18:00:00,2023-01-01 01:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,88,206.0,2.52,56.0,37.3,29.82,24.78,87,0.0,1023,75,14.6,0.0,1.0
2022-12-31T19:00:00,2023-01-01 02:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,94,203.7,2.52,54.0,40.45,32.34,24.36,83,0.0,1023,79,14.3,0.0,1.0
2022-12-31T20:00:00,2023-01-01 03:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,109,201.3,2.52,52.0,48.3,38.64,23.94,79,0.0,1023,82,14.1,0.0,1.0
2022-12-31T21:00:00,2023-01-01 04:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,82,199.0,2.52,50.0,33.6,26.88,23.52,75,0.0,1022,86,13.8,0.0,1.0
2022-12-31T22:00:00,2023-01-01 05:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,89,204.8,3.49,46.0,37.8,30.24,23.81,46,0.0,1022,91,13.0,0.0,1.0
2022-12-31T23:00:00,2023-01-01 06:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,82,210.7,4.49,42.0,33.6,26.88,24.07,48,0.0,1023,93,12.0,0.0,1.0
2023-01-01T00:00:00,2023-01-01 07:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,81,216.5,5.46,38.0,33.1,26.46,24.36,12,0.0,1024,96,11.2,1.9,1.6
2023-01-01T01:00:00,2023-01-01 08:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,85,209.5,4.62,45.7,35.2,28.14,24.23,6,0.0,1024,79,13.5,2.3,0.66
2023-01-01T02:00:00,2023-01-01 09:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,92,202.5,3.78,53.3,39.4,31.5,24.07,5,0.0,1024,65,15.9,3.2,1.33
2023-01-01T03:00:00,2023-01-01 10:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,76,195.5,2.94,61.0,29.95,23.94,23.94,2,0.0,1024,53,18.2,4.6,2.0
2023-01-01T04:00:00,2023-01-01 11:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,80,200.6,3.91,68.3,32.55,26.04,29.27,1,0.0,1023,49,19.1,5.8,2.0
2023-01-01T05:00:00,2023-01-01 12:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,78,205.6,4.91,75.7,31.0,24.78,34.57,10,2.0,1022,46,20.0,5.9,2.0
2023-01-01T06:00:00,2023-01-01 13:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,75,210.7,5.88,83.0,29.4,23.52,39.9,16,2.0,1021,42,20.9,5.2,2.0
2023-01-01T07:00:00,2023-01-01 14:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,64,219.8,6.85,91.3,23.1,18.48,44.65,19,2.0,1021,43,21.1,4.1,1.66
2023-01-01T08:00:00,2023-01-01 15:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,71,229.0,7.85,99.7,26.8,21.42,49.43,13,0.0,1020,43,21.2,3.0,1.33
2023-01-01T09:00:00,2023-01-01 16:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,66,238.1,8.82,108.0,24.15,19.32,54.18,87,0.0,1020,43,21.4,2.0,1.0
2023-01-01T10:00:00,2023-01-01 17:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,85,327.4,21.29,77.3,35.2,28.14,65.52,87,0.0,1020,49,20.4,1.8,0.66
2023-01-01T11:00:00,2023-01-01 18:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,94,416.7,33.73,46.7,40.45,32.34,76.86,87,0.0,1021,57,19.4,0.0,0.33
2023-01-01T12:00:00,2023-01-01 19:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,121,506.0,46.2,16.0,54.6,43.68,88.2,87,0.0,1021,65,18.4,0.0,0.8
2023-01-01T13:00:00,2023-01-01 20:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,108,566.3,47.17,11.3,47.8,38.22,85.55,91,0.0,1022,70,18.1,0.0,0.33
2023-01-01T14:00:00,2023-01-01 21:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,114,626.6,48.17,6.7,50.95,40.74,82.87,95,0.0,1022,75,17.9,0.0,0.66
2023-01-01T15:00:00,2023-01-01 22:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,119,686.9,49.14,2.0,53.55,42.84,80.22,100,0.0,1023,80,17.6,0.0,1.0
2023-01-01T16:00:00,2023-01-01 23:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,117,686.5,47.59,1.3,52.5,42.0,82.19,100,0.0,1023,81,17.4,0.0,1.0
2023-01-01T17:00:00,2023-01-02 00:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,152,686.1,46.07,0.7,70.9,56.7,84.13,100,0.0,1022,82,17.3,0.0,1.0
2023-01-01T18:00:00,2023-01-02 01:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,151,685.7,44.52,0.0,69.85,55.86,86.1,100,0.0,1022,83,17.1,0.0,1.0
2023-01-01T19:00:00,2023-01-02 02:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,140,699.7,43.97,0.0,64.05,51.24,86.81,100,0.0,1022,83,17.1,0.0,0.66
2023-01-01T20:00:00,2023-01-02 03:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,137,713.7,43.39,0.0,62.5,49.98,87.49,100,0.0,1021,82,17.0,0.0,0.33
2023-01-01T21:00:00,2023-01-02 04:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,145,727.7,42.84,0.0,66.7,53.34,88.2,100,0.0,1021,82,17.0,0.0,1.2
2023-01-01T22:00:00,2023-01-02 05:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,144,615.9,36.41,9.7,66.15,52.92,78.41,100,0.0,1022,83,16.9,0.0,1.6
2023-01-01T23:00:00,2023-01-02 06:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,151,504.0,29.95,19.3,69.85,55.86,68.59,100,0.0,1022,84,16.9,0.0,1.6
2023-01-02T00:00:00,2023-01-02 07:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,152,392.2,23.52,29.0,71.95,57.54,58.8,100,0.0,1023,85,16.8,0.6,1.6
2023-01-02T01:00:00,2023-01-02 08:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,153,337.1,16.67,45.0,74.05,59.22,53.63,100,0.0,1024,76,17.7,0.7,0.33
2023-01-02T02:00:00,2023-01-02 09:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,121,282.1,9.79,61.0,54.6,43.68,48.43,100,0.0,1024,68,18.7,1.0,0.66
2023-01-02T03:00:00,2023-01-02 10:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,101,227.0,2.94,77.0,44.65,35.7,43.26,100,0.0,1025,61,19.6,1.4,1.0
2023-01-02T04:00:00,2023-01-02 11:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,82,239.7,4.62,75.0,33.6,26.88,49.43,100,0.0,1024,60,19.9,1.8,1.0
2023-01-02T05:00:00,2023-01-02 12:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,86,252.3,6.3,73.0,35.7,28.56,55.57,100,0.0,1023,58,20.1,2.0,1.0
2023-01-02T06:00:00,2023-01-02 13:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,90,265.0,7.98,71.0,38.35,30.66,61.74,100,0.0,1022,57,20.4,1.9,1.0
2023-01-02T07:00:00,2023-01-02 14:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,82,271.4,9.11,67.3,33.6,26.88,61.03,100,0.0,1022,56,20.4,1.5,1.33
2023-01-02T08:00:00,2023-01-02 15:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,80,277.8,10.21,63.7,32.55,26.04,60.35,100,0.0,1022,56,20.4,1.0,1.66
2023-01-02T09:00:00,2023-01-02 16:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,81,284.2,11.34,60.0,33.1,26.46,59.64,100,0.0,1021,55,20.4,0.7,2.0
2023-01-02T10:00:00,2023-01-02 17:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,69,290.0,13.31,50.0,25.75,20.58,48.43,100,0.0,1022,59,19.7,0.6,2.33
2023-01-02T11:00:00,2023-01-02 18:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,87,295.9,15.25,40.0,36.75,29.4,37.25,100,0.0,1023,63,19.1,0.0,2.66
2023-01-02T12:00:00,2023-01-02 19:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,92,301.7,17.22,30.0,39.4,31.5,26.04,100,0.0,1023,68,18.4,0.0,3.0
2023-01-02T13:00:00,2023-01-02 20:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,76,284.0,14.41,35.0,29.95,23.94,24.49,100,0.0,1024,69,18.1,0.0,3.0
2023-01-02T14:00:00,2023-01-02 21:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,79,266.3,11.63,40.0,31.5,25.2,22.97,100,0.0,1024,70,17.8,0.0,3.0
2023-01-02T15:00:00,2023-01-02 22:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,77,248.6,8.82,45.0,30.45,24.36,21.42,100,0.0,1025,71,17.5,0.0,3.0
2023-01-02T16:00:00,2023-01-02 23:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,64,230.1,7.01,48.0,23.1,18.48,20.71,100,0.0,1025,72,17.3,0.0,2.66
2023-01-02T17:00:00,2023-01-03 00:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,69,211.7,5.17,51.0,25.75,20.58,20.03,100,0.0,1025,74,17.2,0.0,2.33
2023-01-02T18:00:00,2023-01-03 01:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,86,193.2,3.36,54.0,35.7,28.56,19.32,100,0.0,1024,76,17.0,0.0,2.0
2023-01-02T19:00:00,2023-01-03 02:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,191.4,2.94,54.0,44.1,35.28,18.48,100,0.0,1024,79,16.5,0.0,1.66
2023-01-02T20:00:00,2023-01-03 03:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,86,189.7,2.52,54.0,35.7,28.56,17.64,100,0.0,1024,83,16.1,0.0,1.33
2023-01-02T21:00:00,2023-01-03 04:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,94,187.9,2.1,54.0,40.95,32.76,16.8,100,0.0,1024,86,15.6,0.0,1.0
2023-01-02T22:00:00,2023-01-03 05:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,105,200.2,3.91,48.0,46.2,36.96,17.09,100,0.0,1024,90,15.5,0.0,1.0
2023-01-02T23:00:00,2023-01-03 06:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,80,212.4,5.75,42.0,32.55,26.04,17.35,100,0.0,1025,93,15.5,0.0,1.0
2023-01-03T00:00:00,2023-01-03 07:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,84,224.7,7.56,36.0,34.65,27.72,17.64,100,0.0,1025,97,15.4,0.6,1.0
2023-01-03T01:00:00,2023-01-03 08:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,82,210.3,6.3,42.3,33.6,26.88,18.06,100,0.0,1025,86,16.1,0.7,1.33
2023-01-03T02:00:00,2023-01-03 09:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,84,195.9,5.04,48.7,34.65,27.72,18.48,100,0.0,1026,77,16.9,1.0,1.66
2023-01-03T03:00:00,2023-01-03 10:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,64,181.5,3.78,55.0,23.1,18.48,18.9,100,0.0,1026,69,17.6,1.4,2.0
2023-01-03T04:00:00,2023-01-03 11:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,63,178.2,3.65,63.7,22.05,17.64,19.74,95,0.0,1025,63,18.5,1.8,1.66
2023-01-03T05:00:00,2023-01-03 12:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,68,174.9,3.49,72.3,25.2,20.16,20.58,91,0.0,1024,57,19.3,2.1,1.33
2023-01-03T06:00:00,2023-01-03 13:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,67,171.6,3.36,81.0,24.7,19.74,21.42,87,0.0,1023,52,20.2,1.9,1.0
2023-01-03T07:00:00,2023-01-03 14:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,63,176.1,4.33,80.3,22.05,17.64,22.55,87,0.0,1022,52,20.3,1.9,1.0
2023-01-03T08:00:00,2023-01-03 15:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,63,180.5,5.33,79.7,22.05,17.64,23.65,87,0.0,1021,52,20.3,1.6,1.0
2023-01-03T09:00:00,2023-01-03 16:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,76,185.0,6.3,79.0,29.95,23.94,24.78,87,0.0,1020,51,20.4,1.0,1.0
2023-01-03T10:00:00,2023-01-03 17:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,73,249.8,12.18,57.3,28.35,22.68,26.59,91,0.0,1021,57,19.8,1.1,1.33
2023-01-03T11:00:00,2023-01-03 18:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,72,314.6,18.06,35.7,27.85,22.26,28.43,95,0.0,1021,63,19.1,0.0,1.66
2023-01-03T12:00:00,2023-01-03 19:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,101,379.3,23.94,14.0,44.65,35.7,30.24,100,0.0,1022,69,18.5,0.0,2.0
2023-01-03T13:00:00,2023-01-03 20:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,123,422.5,23.39,12.7,55.65,44.52,32.34,95,0.0,1022,72,18.2,0.0,2.0
2023-01-03T14:00:00,2023-01-03 21:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,465.7,22.81,11.3,44.1,35.28,34.44,91,0.0,1023,74,18.0,0.0,2.0
2023-01-03T15:00:00,2023-01-03 22:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,111,508.9,22.26,10.0,49.35,39.48,36.54,87,0.0,1023,77,17.7,0.0,2.0
2023-01-03T16:00:00,2023-01-03 23:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,108,517.8,22.13,8.7,47.8,38.22,39.77,87,0.0,1023,80,17.6,0.0,2.0
2023-01-03T17:00:00,2023-01-04 00:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,103,526.8,21.97,7.3,45.15,36.12,42.97,87,0.0,1022,82,17.4,0.0,2.0
2023-01-03T18:00:00,2023-01-04 01:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,114,535.7,21.84,6.0,50.95,40.74,46.2,87,0.0,1022,84,17.3,0.0,2.0
2023-01-03T19:00:00,2023-01-04 02:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,128,467.7,19.74,8.3,58.3,46.62,40.32,79,0.0,1021,86,17.0,0.0,1.33
2023-01-03T20:00:00,2023-01-04 03:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,122,399.6,17.64,10.7,55.15,44.1,34.44,70,0.0,1021,87,16.7,0.0,0.66
2023-01-03T21:00:00,2023-01-04 04:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,129,331.5,15.54,13.0,58.8,47.04,28.56,62,0.0,1021,89,16.4,0.0,0.8
2023-01-03T22:00:00,2023-01-04 05:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,152,337.7,15.25,13.3,71.95,57.54,29.69,66,0.0,1021,90,16.2,0.0,0.33
2023-01-03T23:00:00,2023-01-04 06:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,162,343.9,14.99,13.7,96.6,77.28,30.79,70,0.0,1022,92,16.1,0.0,0.66
2023-01-04T00:00:00,2023-01-04 07:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,162,350.2,14.7,14.0,97.15,77.7,31.92,75,0.0,1022,94,15.9,0.6,1.0
2023-01-04T01:00:00,2023-01-04 08:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,153,306.8,12.18,27.0,75.1,60.06,39.48,79,0.0,1022,83,17.4,0.8,1.0
2023-01-04T02:00:00,2023-01-04 09:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,0,263.4,9.66,40.0,69.3,55.44,47.04,83,0.0,1023,74,18.9,1.2,1.0
2023-01-04T03:00:00,2023-01-04 10:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,84,220.0,7.14,53.0,34.65,27.72,54.6,87,0.0,1023,66,20.4,2.1,1.0
2023-01-04T04:00:00,2023-01-04 11:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,79,219.2,7.14,59.3,32.05,25.62,57.67,91,0.0,1022,63,20.4,2.0,1.0
2023-01-04T05:00:00,2023-01-04 12:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,70,218.5,7.14,65.7,26.25,21.0,60.77,95,0.0,1021,61,20.4,2.8,1.0
2023-01-04T06:00:00,2023-01-04 13:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,70,217.7,7.14,72.0,26.25,21.0,63.84,100,0.0,1020,59,20.4,3.4,1.0
2023-01-04T07:00:00,2023-01-04 14:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,83,222.0,7.43,76.7,34.15,27.3,64.39,100,0.0,1020,61,20.3,2.4,1.0
2023-01-04T08:00:00,2023-01-04 15:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,93,226.2,7.69,81.3,39.9,31.92,64.97,100,0.0,1019,63,20.1,2.2,1.0
2023-01-04T09:00:00,2023-01-04 16:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,106,230.5,7.98,86.0,46.75,37.38,65.52,100,0.0,1019,66,20.0,1.9,1.0
2023-01-04T10:00:00,2023-01-04 17:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,107,308.7,17.77,58.0,47.25,37.8,65.1,100,0.0,1019,69,19.7,1.7,1.0
2023-01-04T11:00:00,2023-01-04 18:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,106,386.9,27.59,30.0,46.75,37.38,64.68,100,0.0,1020,73,19.3,0.0,1.0
2023-01-04T12:00:00,2023-01-04 19:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,107,465.1,37.38,2.0,47.25,37.8,64.26,100,0.0,1020,77,19.0,0.0,1.0
2023-01-04T13:00:00,2023-01-04 20:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,93,507.0,36.12,1.7,39.9,31.92,66.23,100,0.0,1021,79,18.8,0.0,0.66
2023-01-04T14:00:00,2023-01-04 21:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,96,548.8,34.86,1.3,42.0,33.6,68.17,100,0.0,1021,81,18.6,0.0,0.33
2023-01-04T15:00:00,2023-01-04 22:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,94,590.6,33.6,1.0,40.95,32.76,70.14,100,0.0,1022,83,18.4,0.0,1.6
2023-01-04T16:00:00,2023-01-04 23:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,96,632.4,34.15,0.7,42.0,33.6,73.63,100,0.0,1022,84,18.3,0.0,2.0
2023-01-04T17:00:00,2023-01-05 00:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,92,674.3,34.73,0.3,39.4,31.5,77.15,100,0.0,1022,86,18.1,0.0,2.0
2023-01-04T18:00:00,2023-01-05 01:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,103,716.1,35.28,0.0,45.15,36.12,80.64,100,0.0,1021,87,18.0,0.0,1.6
2023-01-04T19:00:00,2023-01-05 02:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,83,717.8,34.57,0.0,34.15,27.3,78.25,100,0.0,1021,86,17.9,0.0,0.66
2023-01-04T20:00:00,2023-01-05 03:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,82,719.6,33.89,0.0,33.6,26.88,75.89,100,0.0,1021,85,17.8,0.0,1.33
2023-01-04T21:00:00,2023-01-05 04:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,90,721.3,33.18,0.0,38.35,30.66,73.5,100,0.0,1020,84,17.7,0.0,2.0
2023-01-04T22:00:00,2023-01-05 05:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,98,717.8,32.21,0.3,43.05,34.44,67.2,95,0.0,1021,86,17.6,0.0,1.66
2023-01-04T23:00:00,2023-01-05 06:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,123,714.3,31.21,0.7,55.65,44.52,60.9,91,0.0,1022,87,17.4,0.0,1.33
2023-01-05T00:00:00,2023-01-05 07:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,98,710.8,30.24,1.0,43.05,34.44,54.6,87,0.0,1022,88,17.3,0.7,1.0
2023-01-05T01:00:00,2023-01-05 08:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,101,598.4,25.62,11.0,44.65,35.7,61.45,91,0.0,1023,84,18.1,0.8,1.0
2023-01-05T02:00:00,2023-01-05 09:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,83,485.9,21.0,21.0,34.15,27.3,68.33,95,0.0,1023,80,19.0,1.0,1.0
2023-01-05T03:00:00,2023-01-05 10:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,89,373.5,16.38,31.0,37.8,30.24,75.18,100,0.0,1024,77,19.8,1.4,1.0
2023-01-05T04:00:00,2023-01-05 11:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,103,334.8,13.15,48.3,45.15,36.12,69.17,100,0.0,1023,74,20.1,1.8,1.0
2023-01-05T05:00:00,2023-01-05 12:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,75,296.1,9.95,65.7,29.4,23.52,63.13,100,0.0,1022,71,20.5,2.0,1.0
2023-01-05T06:00:00,2023-01-05 13:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,66,257.4,6.72,83.0,24.15,19.32,57.12,100,0.0,1021,69,20.8,1.9,1.0
2023-01-05T07:00:00,2023-01-05 14:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,64,250.2,6.59,92.0,23.1,18.48,52.92,100,0.0,1021,68,21.0,1.5,0.66
2023-01-05T08:00:00,2023-01-05 15:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,71,243.0,6.43,101.0,27.3,21.84,48.72,100,0.0,1020,67,21.2,1.1,0.33
2023-01-05T09:00:00,2023-01-05 16:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,71,235.8,6.3,110.0,27.3,21.84,44.52,100,0.0,1020,66,21.4,0.8,1.6
2023-01-05T10:00:00,2023-01-05 17:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,89,379.0,17.64,73.7,37.8,30.24,43.68,100,0.0,1020,69,21.0,0.8,1.2
2023-01-05T11:00:00,2023-01-05 18:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,96,522.1,28.98,37.3,42.0,33.6,42.84,100,0.0,1021,72,20.6,0.0,1.6
2023-01-05T12:00:00,2023-01-05 19:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,112,665.3,40.32,1.0,49.9,39.9,42.0,100,0.0,1021,75,20.2,0.0,2.0
2023-01-05T13:00:00,2023-01-05 20:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,100,761.4,37.8,0.7,44.1,35.28,42.42,100,0.0,1022,78,19.8,0.0,2.0
2023-01-05T14:00:00,2023-01-05 21:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,91,857.5,35.28,0.3,38.85,31.08,42.84,100,0.0,1023,82,19.4,0.0,1.6
2023-01-05T15:00:00,2023-01-05 22:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,105,953.6,32.76,0.0,46.2,36.96,43.26,100,0.0,1023,85,19.0,0.0,1.6
2023-01-05T16:00:00,2023-01-05 23:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,75,773.1,29.95,3.7,29.4,23.52,36.96,100,0.0,1023,83,19.1,0.0,1.2
2023-01-05T17:00:00,2023-01-06 00:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,89,592.5,27.17,7.3,37.8,30.24,30.66,100,0.0,1023,80,19.1,0.0,1.6
2023-01-05T18:00:00,2023-01-06 01:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,76,412.0,24.36,11.0,29.95,23.94,24.36,100,0.0,1023,78,19.2,0.0,2.0
2023-01-05T19:00:00,2023-01-06 02:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,62,350.0,17.09,26.7,21.55,17.22,29.69,100,0.0,1023,77,19.1,0.0,0.66
2023-01-05T20:00:00,2023-01-06 03:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,66,287.9,9.79,42.3,24.15,19.32,34.99,100,0.0,1023,77,18.9,0.0,1.33
2023-01-05T21:00:00,2023-01-06 04:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,69,225.9,2.52,58.0,25.75,20.58,40.32,100,0.0,1023,76,18.8,0.0,2.0
2023-01-05T22:00:00,2023-01-06 05:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,64,229.2,3.78,55.3,23.1,18.48,38.22,100,0.0,1023,75,18.7,0.0,1.66
2023-01-05T23:00:00,2023-01-06 06:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,79,232.5,5.04,52.7,32.05,25.62,36.12,100,0.0,1024,75,18.7,0.0,1.33
2023-01-06T00:00:00,2023-01-06 07:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,72,235.8,6.3,50.0,27.85,22.26,34.02,100,0.0,1024,74,18.6,0.8,1.0
2023-01-06T01:00:00,2023-01-06 08:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,71,231.1,5.04,60.7,27.3,21.84,31.21,100,0.0,1025,69,19.2,1.7,1.33
2023-01-06T02:00:00,2023-01-06 09:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,71,226.4,3.78,71.3,27.3,21.84,28.43,100,0.0,1026,64,19.8,2.5,1.66
2023-01-06T03:00:00,2023-01-06 10:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,76,221.8,2.52,82.0,29.95,23.94,25.62,100,0.0,1026,60,20.4,4.1,2.0
2023-01-06T04:00:00,2023-01-06 11:00:00,Hoàn Kiếm,VN,Asia/Ho_Chi_Minh,66,216.7,2.23,91.0,24.15,19.32,23.1,16,0.0,1025,52,21.5,5.2,2.66
