Time,AQI_cat_owm,PM2.5,PM10,CO,NO2,O3,SO2,NH3,AQI_PM25,AQI_PM10,AQI_calc,AQI_level,Date,Temp,Humidity,Wind_speed,Precipitation
2023-09-23 01:00:00,3.0,48.26,64.16,1188.28,39.41,0.02,28.13,8.23,132.41909547738692,55.533737373737374,132.41909547738692,Unhealthy for SG,2023-09-23,27.81,85.5,1.14,0.42
2023-09-23 02:00:00,3.0,45.47,59.29,1094.82,36.33,0.05,24.8,7.73,125.54924623115578,53.123333333333335,125.54924623115578,Unhealthy for SG,2023-09-23,27.81,85.5,1.14,0.42
2023-09-23 03:00:00,3.0,44.64,56.35,1054.76,33.93,0.07,23.37,7.79,123.50552763819096,51.66818181818182,123.50552763819096,Unhealthy for SG,2023-09-23,27.81,85.5,1.14,0.42
2023-09-23 04:00:00,3.0,46.2,56.9,1054.76,32.56,0.05,22.89,8.04,127.34673366834171,51.94040404040404,127.34673366834171,Unhealthy for SG,2023-09-23,27.81,85.5,1.14,0.42
2023-09-23 05:00:00,4.0,50.52,61.01,1108.17,32.22,0.02,24.32,8.49,137.98391959798997,53.97464646464646,137.98391959798997,Unhealthy for SG,2023-09-23,27.81,85.5,1.14,0.42
2023-09-23 06:00:00,4.0,56.03,67.36,1201.63,32.22,0.01,27.66,9.12,151.2736564805058,57.11757575757576,151.2736564805058,Unhealthy,2023-09-23,27.81,85.5,1.14,0.42
2023-09-23 07:00:00,4.0,62.64,75.83,1321.79,31.87,1.34,33.86,10.13,154.68661749209696,61.30979797979798,154.68661749209696,Unhealthy,2023-09-23,27.81,85.5,1.14,0.42
2023-09-23 08:00:00,4.0,63.83,77.46,1321.79,31.53,8.49,41.96,9.12,155.30105374077976,62.116565656565655,155.30105374077976,Unhealthy,2023-09-23,27.81,85.5,1.14,0.42
2023-09-23 09:00:00,4.0,69.09,82.68,1441.96,33.93,18.24,48.16,10.01,158.01696522655428,64.70020202020203,158.01696522655428,Unhealthy,2023-09-23,27.81,85.5,1.14,0.42
2023-09-23 10:00:00,5.0,76.88,89.55,1508.71,40.78,43.63,54.36,10.26,162.03919915700737,68.10050505050505,162.03919915700737,Unhealthy,2023-09-23,27.81,85.5,1.14,0.42
2023-09-23 11:00:00,4.0,61.7,70.25,961.3,30.85,98.71,36.24,7.54,154.20126448893572,58.5479797979798,154.20126448893572,Unhealthy,2023-09-23,27.81,85.5,1.14,0.42
2023-09-23 12:00:00,4.0,70.06,76.91,754.36,20.91,150.2,29.09,6.65,158.51780821917808,61.84434343434343,158.51780821917808,Unhealthy,2023-09-23,27.81,85.5,1.14,0.42
2023-09-23 13:00:00,5.0,79.53,85.74,700.95,14.74,183.11,25.51,6.65,163.40748155953636,66.21474747474747,163.40748155953636,Unhealthy,2023-09-23,27.81,85.5,1.14,0.42
2023-09-23 14:00:00,5.0,77.5,83.44,687.6,14.22,188.83,24.32,7.16,162.35932560590095,65.07636363636364,162.35932560590095,Unhealthy,2023-09-23,27.81,85.5,1.14,0.42
2023-09-23 15:00:00,5.0,76.41,82.39,700.95,16.11,188.83,24.56,8.23,161.79652265542677,64.55666666666667,161.79652265542677,Unhealthy,2023-09-23,27.81,85.5,1.14,0.42
2023-09-23 16:00:00,5.0,77.96,83.96,714.3,18.16,185.97,23.13,9.12,162.5968387776607,65.33373737373736,162.5968387776607,Unhealthy,2023-09-23,27.81,85.5,1.14,0.42
2023-09-23 17:00:00,5.0,88.14,95.3,894.55,28.1,167.37,25.27,12.03,167.85310853530032,70.94646464646465,167.85310853530032,Unhealthy,2023-09-23,27.81,85.5,1.14,0.42
2023-09-23 18:00:00,5.0,99.87,109.56,1201.63,41.47,130.18,29.33,15.33,173.90969441517387,78.00444444444445,173.90969441517387,Unhealthy,2023-09-23,27.81,85.5,1.14,0.42
2023-09-23 19:00:00,5.0,107.38,120.13,1415.25,48.67,95.84,30.99,15.96,177.78735511064278,83.2360606060606,177.78735511064278,Unhealthy,2023-09-23,27.81,85.5,1.14,0.42
2023-09-23 20:00:00,5.0,106.54,122.13,1522.06,52.78,65.09,30.99,15.2,177.3536354056902,84.2259595959596,177.3536354056902,Unhealthy,2023-09-23,27.81,85.5,1.14,0.42
2023-09-23 21:00:00,5.0,99.04,117.3,1575.47,55.52,33.97,29.09,14.31,173.48113804004214,81.83535353535353,173.48113804004214,Unhealthy,2023-09-23,27.81,85.5,1.14,0.42
2023-09-23 22:00:00,5.0,94.28,114.83,1642.23,58.26,10.91,27.89,13.55,171.02339304531085,80.61282828282827,171.02339304531085,Unhealthy,2023-09-23,27.81,85.5,1.14,0.42
2023-09-23 23:00:00,5.0,102.27,126.21,1922.61,54.84,0.62,25.51,13.3,175.14889357218124,86.24535353535353,175.14889357218124,Unhealthy,2023-09-23,27.81,85.5,1.14,0.42
2023-09-24 00:00:00,5.0,112.99,139.8,2243.04,45.93,0.0,22.17,14.31,180.68398314014752,92.97171717171719,180.68398314014752,Unhealthy,2023-09-24,27.55,84.72,1.13,0.2
2023-09-24 01:00:00,5.0,120.43,149.04,2376.56,39.07,0.0,21.22,17.99,184.5255005268704,97.54505050505051,184.5255005268704,Unhealthy,2023-09-24,27.55,84.72,1.13,0.2
2023-09-24 02:00:00,5.0,130.09,158.85,2456.67,34.96,0.0,23.13,21.53,189.51327713382508,102.90555555555555,189.51327713382508,Unhealthy,2023-09-24,27.55,84.72,1.13,0.2
2023-09-24 03:00:00,5.0,136.48,161.04,2483.37,33.24,0.0,24.32,18.75,192.81264488935722,103.98949494949494,192.81264488935722,Unhealthy,2023-09-24,27.55,84.72,1.13,0.2
2023-09-24 04:00:00,5.0,137.8,158.09,2403.26,33.24,0.0,25.99,15.96,193.49420442571127,102.52939393939394,193.49420442571127,Unhealthy,2023-09-24,27.55,84.72,1.13,0.2
2023-09-24 05:00:00,5.0,130.01,146.55,2189.64,34.27,0.0,26.7,14.06,189.47197049525818,96.31262626262627,189.47197049525818,Unhealthy,2023-09-24,27.55,84.72,1.13,0.2
2023-09-24 06:00:00,5.0,126.93,142.41,2109.53,30.16,0.0,25.99,13.55,187.88166491043205,94.26353535353536,187.88166491043205,Unhealthy,2023-09-24,27.55,84.72,1.13,0.2
2023-09-24 07:00:00,5.0,128.59,145.25,2216.34,27.76,0.21,31.47,14.44,188.73877766069546,95.66919191919192,188.73877766069546,Unhealthy,2023-09-24,27.55,84.72,1.13,0.2
2023-09-25 08:00:00,5.0,203.85,222.2,2296.45,64.43,1.72,73.43,11.65,253.86936936936937,134.26060606060605,253.86936936936937,Very Unhealthy,2023-09-25,27.0,83.95,1.36,2.35
2023-09-25 09:00:00,5.0,177.03,194.68,2082.82,71.29,12.7,78.2,10.51,227.290990990991,120.63959595959597,227.290990990991,Very Unhealthy,2023-09-25,27.0,83.95,1.36,2.35
2023-09-25 10:00:00,5.0,167.66,185.3,1869.2,71.97,55.07,77.25,10.51,218.0054054054054,115.9969696969697,218.0054054054054,Very Unhealthy,2023-09-25,27.0,83.95,1.36,2.35
2023-09-25 11:00:00,5.0,129.85,140.5,1188.28,39.07,138.76,47.68,5.13,189.38935721812433,93.31818181818181,189.38935721812433,Unhealthy,2023-09-25,27.0,83.95,1.36,2.35
2023-09-25 12:00:00,5.0,97.07,103.92,894.55,26.39,153.06,36.24,4.94,172.46396206533194,75.21292929292929,172.46396206533194,Unhealthy,2023-09-25,27.0,83.95,1.36,2.35
2023-09-25 13:00:00,4.0,72.86,76.87,727.65,22.62,131.61,29.09,4.62,159.96354056902,61.82454545454546,159.96354056902,Unhealthy,2023-09-25,27.0,83.95,1.36,2.35
2023-09-25 14:00:00,4.0,70.79,74.26,834.47,35.64,92.98,38.62,6.02,158.89473129610116,60.53272727272727,158.89473129610116,Unhealthy,2023-09-25,27.0,83.95,1.36,2.35
2023-09-25 15:00:00,5.0,82.24,86.89,1108.17,55.52,61.51,53.88,8.23,164.80674394099051,66.78393939393939,164.80674394099051,Unhealthy,2023-09-25,27.0,83.95,1.36,2.35
2023-09-25 16:00:00,5.0,91.56,97.89,1428.6,76.77,36.84,67.71,10.26,169.61896733403583,72.22838383838383,169.61896733403583,Unhealthy,2023-09-25,27.0,83.95,1.36,2.35
2023-09-25 17:00:00,5.0,104.92,114.03,1842.5,95.96,18.24,77.25,13.3,176.51717597471023,80.2168686868687,176.51717597471023,Unhealthy,2023-09-25,27.0,83.95,1.36,2.35
2023-09-25 18:00:00,5.0,118.76,131.83,2323.15,108.3,2.26,78.2,14.82,183.6632244467861,89.0269696969697,183.6632244467861,Unhealthy,2023-09-25,27.0,83.95,1.36,2.35
2023-09-25 19:00:00,5.0,128.03,145.99,2563.48,102.82,0.02,70.57,14.95,188.44963119072708,96.03545454545454,188.44963119072708,Unhealthy,2023-09-25,27.0,83.95,1.36,2.35
2023-09-25 20:00:00,5.0,129.57,151.72,2563.48,87.05,0.01,58.65,15.2,189.24478398314014,98.87151515151515,189.24478398314014,Unhealthy,2023-09-25,27.0,83.95,1.36,2.35
2023-09-25 21:00:00,5.0,130.64,158.14,2563.48,71.97,0.0,47.21,14.82,189.7972602739726,102.55414141414141,189.7972602739726,Unhealthy,2023-09-25,27.0,83.95,1.36,2.35
2023-09-25 22:00:00,5.0,128.17,160.32,2456.67,62.38,0.01,38.15,13.81,188.52191780821917,103.63313131313132,188.52191780821917,Unhealthy,2023-09-25,27.0,83.95,1.36,2.35
2023-09-25 23:00:00,5.0,125.33,159.81,2296.45,57.58,0.01,32.42,12.54,187.05553213909377,103.38070707070707,187.05553213909377,Unhealthy,2023-09-25,27.0,83.95,1.36,2.35
2023-09-26 00:00:00,5.0,122.19,154.34,2109.53,54.15,0.02,28.85,11.27,185.43424657534246,,185.43424657534246,Unhealthy,2023-09-26,26.3,92.49,2.8,52.02
2023-09-26 01:00:00,5.0,120.31,147.35,1922.61,51.41,0.06,27.66,11.15,184.46354056902004,96.70858585858585,184.46354056902004,Unhealthy,2023-09-26,26.3,92.49,2.8,52.02
2023-09-26 02:00:00,5.0,118.05,137.64,1735.69,49.35,0.22,26.94,10.77,183.29662802950475,91.90262626262626,183.29662802950475,Unhealthy,2023-09-26,26.3,92.49,2.8,52.02
2023-09-26 03:00:00,5.0,110.49,125.3,1522.06,45.24,0.6,25.99,9.88,179.3931506849315,85.79494949494949,179.3931506849315,Unhealthy,2023-09-26,26.3,92.49,2.8,52.02
2023-09-26 04:00:00,5.0,98.29,110.07,1295.09,40.1,1.17,25.75,9.12,173.09388830347734,78.25686868686869,173.09388830347734,Unhealthy,2023-09-26,26.3,92.49,2.8,52.02
2023-09-26 05:00:00,5.0,80.15,88.31,1028.06,35.99,3.8,26.23,7.73,163.72760800842994,67.48676767676767,163.72760800842994,Unhealthy,2023-09-26,26.3,92.49,2.8,52.02
2023-09-26 06:00:00,4.0,63.96,69.33,867.84,33.93,9.3,26.7,6.14,155.36817702845102,58.09262626262626,155.36817702845102,Unhealthy,2023-09-26,26.3,92.49,2.8,52.02
2023-09-26 07:00:00,4.0,59.79,65.04,921.25,37.01,13.41,29.09,5.89,153.21506849315068,55.96929292929293,153.21506849315068,Unhealthy,2023-09-26,26.3,92.49,2.8,52.02
2023-09-26 08:00:00,4.0,61.38,67.53,1081.47,43.18,14.84,32.42,6.08,154.03603793466806,57.20171717171717,154.03603793466806,Unhealthy,2023-09-26,26.3,92.49,2.8,52.02
2023-09-26 09:00:00,4.0,70.36,78.68,1361.85,50.04,11.18,38.62,7.6,158.672708113804,62.72040404040405,158.672708113804,Unhealthy,2023-09-26,26.3,92.49,2.8,52.02
2023-09-26 10:00:00,5.0,78.96,89.38,1508.71,54.15,13.23,44.35,9.25,163.1131717597471,68.01636363636364,163.1131717597471,Unhealthy,2023-09-26,26.3,92.49,2.8,52.02
2023-09-26 11:00:00,5.0,81.12,92.12,1495.36,59.63,15.56,48.16,9.63,164.22845100105374,69.37252525252526,164.22845100105374,Unhealthy,2023-09-26,26.3,92.49,2.8,52.02
2023-09-26 12:00:00,5.0,79.64,90.28,1455.31,63.75,17.17,52.45,8.74,163.46427818756587,68.46181818181819,163.46427818756587,Unhealthy,2023-09-26,26.3,92.49,2.8,52.02
2023-09-26 13:00:00,4.0,65.39,72.98,1201.63,52.78,25.39,45.3,6.78,156.10653319283458,59.89919191919192,156.10653319283458,Unhealthy,2023-09-26,26.3,92.49,2.8,52.02
2023-09-26 14:00:00,4.0,56.2,60.58,907.9,37.01,38.27,34.81,4.75,151.36143308746048,53.76181818181818,151.36143308746048,Unhealthy,2023-09-26,26.3,92.49,2.8,52.02
2023-09-26 15:00:00,4.0,61.34,64.84,881.2,34.62,37.19,33.86,4.18,154.01538461538462,55.870303030303035,154.01538461538462,Unhealthy,2023-09-26,26.3,92.49,2.8,52.02
2023-09-26 16:00:00,4.0,66.46,69.55,894.55,33.93,36.84,31.95,3.93,156.659009483667,58.20151515151515,156.659009483667,Unhealthy,2023-09-26,26.3,92.49,2.8,52.02
2023-09-26 17:00:00,4.0,68.17,71.08,921.25,34.96,35.76,29.09,3.99,157.5419388830348,58.95878787878788,157.5419388830348,Unhealthy,2023-09-26,26.3,92.49,2.8,52.02
2023-09-26 18:00:00,4.0,68.58,71.85,974.66,39.07,29.33,29.33,4.43,157.7536354056902,59.339898989898984,157.7536354056902,Unhealthy,2023-09-26,26.3,92.49,2.8,52.02
2023-09-26 19:00:00,4.0,69.26,73.11,988.01,40.44,24.32,30.52,5.0,158.10474183350897,59.963535353535356,158.10474183350897,Unhealthy,2023-09-26,26.3,92.49,2.8,52.02
2023-09-26 20:00:00,4.0,71.67,76.21,988.01,40.1,20.03,31.95,5.57,159.3491043203372,61.49787878787878,159.3491043203372,Unhealthy,2023-09-26,26.3,92.49,2.8,52.02
2023-09-26 21:00:00,4.0,73.53,78.65,1001.36,40.44,14.84,32.9,6.08,160.3094836670179,62.70555555555556,160.3094836670179,Unhealthy,2023-09-26,26.3,92.49,2.8,52.02
2023-09-26 22:00:00,4.0,74.33,80.21,1028.06,41.47,9.75,34.33,6.84,160.72255005268704,63.47767676767677,160.72255005268704,Unhealthy,2023-09-26,26.3,92.49,2.8,52.02
2023-09-26 23:00:00,4.0,71.51,77.63,1041.41,42.5,5.05,35.29,6.97,159.2664910432034,62.20070707070707,159.2664910432034,Unhealthy,2023-09-26,26.3,92.49,2.8,52.02
2023-09-27 00:00:00,4.0,62.28,67.12,934.6,39.76,3.84,32.9,6.02,154.50073761854583,56.99878787878788,154.50073761854583,Unhealthy,2023-09-27,26.38,93.21,2.2,32.27
2023-09-27 01:00:00,4.0,54.36,58.14,814.44,36.33,4.34,30.04,5.51,147.4391959798995,52.55414141414141,147.4391959798995,Unhealthy for SG,2023-09-27,26.38,93.21,2.2,32.27
2023-09-27 02:00:00,3.0,48.13,51.45,720.98,32.9,4.96,27.89,5.19,132.0989949748744,47.63888888888889,132.0989949748744,Unhealthy for SG,2023-09-27,26.38,93.21,2.2,32.27
2023-09-27 03:00:00,3.0,44.05,47.08,667.57,30.85,4.78,26.46,5.0,122.05276381909547,43.59259259259259,122.05276381909547,Unhealthy for SG,2023-09-27,26.38,93.21,2.2,32.27
2023-09-27 04:00:00,3.0,41.97,44.83,640.87,29.47,3.89,26.23,4.88,116.93115577889446,41.50925925925926,116.93115577889446,Unhealthy for SG,2023-09-27,26.38,93.21,2.2,32.27
2023-09-27 05:00:00,3.0,40.94,43.8,627.52,28.79,2.84,26.23,4.88,114.39497487437185,40.55555555555555,114.39497487437185,Unhealthy for SG,2023-09-27,26.38,93.21,2.2,32.27
2023-09-27 06:00:00,3.0,41.91,45.12,660.9,28.45,1.3,27.66,5.26,116.78341708542713,41.77777777777778,116.78341708542713,Unhealthy for SG,2023-09-27,26.38,93.21,2.2,32.27
2023-09-27 07:00:00,3.0,47.17,51.61,841.14,28.79,0.27,31.47,6.4,129.735175879397,47.78703703703704,129.735175879397,Unhealthy for SG,2023-09-27,26.38,93.21,2.2,32.27
2023-09-27 08:00:00,4.0,53.27,59.1,1108.17,30.5,0.12,36.24,7.54,144.75527638190957,53.02929292929293,144.75527638190957,Unhealthy for SG,2023-09-27,26.38,93.21,2.2,32.27
2023-09-27 09:00:00,4.0,55.14,61.56,1174.93,32.56,0.18,41.48,8.11,149.35979899497488,54.24686868686869,149.35979899497488,Unhealthy for SG,2023-09-27,26.38,93.21,2.2,32.27
2023-09-27 10:00:00,4.0,50.35,56.37,1054.76,34.62,0.37,44.82,8.23,137.56532663316585,51.67808080808081,137.56532663316585,Unhealthy for SG,2023-09-27,26.38,93.21,2.2,32.27
2023-09-27 11:00:00,3.0,37.16,41.45,821.11,36.33,0.56,41.96,6.46,105.08743718592964,38.37962962962963,105.08743718592964,Unhealthy for SG,2023-09-27,26.38,93.21,2.2,32.27
2023-09-27 12:00:00,3.0,34.15,38.27,821.11,34.27,0.61,47.68,6.4,97.37124463519314,35.43518518518519,97.37124463519314,Moderate,2023-09-27,26.38,93.21,2.2,32.27
2023-09-27 13:00:00,3.0,32.17,36.36,834.47,34.62,0.97,52.93,6.33,93.20729613733906,33.666666666666664,93.20729613733906,Moderate,2023-09-27,26.38,93.21,2.2,32.27
2023-09-27 14:00:00,3.0,33.08,37.47,921.25,45.24,1.54,53.41,6.65,95.12103004291845,34.69444444444444,95.12103004291845,Moderate,2023-09-27,26.38,93.21,2.2,32.27
2023-09-27 15:00:00,3.0,33.55,37.95,1001.36,56.21,3.26,50.07,6.65,96.10944206008583,35.13888888888889,96.10944206008583,Moderate,2023-09-27,26.38,93.21,2.2,32.27
2023-09-27 16:00:00,3.0,32.53,36.67,1014.71,54.15,13.23,44.82,6.33,93.96437768240344,33.9537037037037,93.96437768240344,Moderate,2023-09-27,26.38,93.21,2.2,32.27
2023-09-27 17:00:00,3.0,36.55,41.46,1201.63,58.26,10.1,45.3,7.22,103.58542713567839,38.38888888888889,103.58542713567839,Unhealthy for SG,2023-09-27,26.38,93.21,2.2,32.27
2023-09-27 18:00:00,3.0,47.39,54.17,1562.12,63.75,0.39,51.98,8.87,130.27688442211056,,130.27688442211056,Unhealthy for SG,2023-09-27,26.38,93.21,2.2,32.27
2023-09-27 19:00:00,4.0,57.95,66.99,1789.09,61.69,0.0,54.36,10.13,152.2650158061117,56.934444444444445,152.2650158061117,Unhealthy,2023-09-27,26.38,93.21,2.2,32.27
2023-09-27 20:00:00,4.0,61.45,71.85,1735.69,56.21,0.0,52.93,10.77,154.07218124341412,59.339898989898984,154.07218124341412,Unhealthy,2023-09-27,26.38,93.21,2.2,32.27
2023-09-27 21:00:00,4.0,59.7,70.3,1562.12,49.35,0.0,52.45,11.02,153.1685985247629,58.57272727272727,153.1685985247629,Unhealthy,2023-09-27,26.38,93.21,2.2,32.27
2023-09-27 22:00:00,4.0,58.41,68.41,1441.96,44.55,0.0,55.31,11.4,152.50252897787144,57.63727272727272,152.50252897787144,Unhealthy,2023-09-27,26.38,93.21,2.2,32.27
2023-09-27 23:00:00,4.0,53.54,62.03,1255.04,41.81,0.0,57.7,10.13,145.42010050251258,54.47949494949495,145.42010050251258,Unhealthy for SG,2023-09-27,26.38,93.21,2.2,32.27
2023-09-28 00:00:00,3.0,47.32,54.1,1094.82,38.73,0.0,51.98,7.85,130.10452261306534,,130.10452261306534,Unhealthy for SG,2023-09-28,26.1,95.5,1.61,68.59
2023-09-28 01:00:00,3.0,40.44,45.61,894.55,35.3,0.01,41.48,6.4,113.16381909547738,42.23148148148148,113.16381909547738,Unhealthy for SG,2023-09-28,26.1,95.5,1.61,68.59
2023-09-28 02:00:00,3.0,34.5,38.43,754.36,31.53,0.04,33.86,5.76,98.10729613733906,35.583333333333336,98.10729613733906,Moderate,2023-09-28,26.1,95.5,1.61,68.59
2023-09-28 03:00:00,3.0,31.48,34.91,694.27,29.13,0.07,31.47,5.7,91.75622317596569,32.32407407407407,91.75622317596569,Moderate,2023-09-28,26.1,95.5,1.61,68.59
2023-09-28 04:00:00,3.0,30.64,33.89,674.25,28.79,0.07,31.95,5.83,89.98969957081545,31.37962962962963,89.98969957081545,Moderate,2023-09-28,26.1,95.5,1.61,68.59
2023-09-28 05:00:00,3.0,30.88,34.13,674.25,29.13,0.06,32.9,6.08,90.49442060085838,31.601851851851855,90.49442060085838,Moderate,2023-09-28,26.1,95.5,1.61,68.59
2023-09-28 06:00:00,3.0,33.64,37.36,727.65,29.82,0.03,35.76,6.71,96.29871244635194,34.592592592592595,96.29871244635194,Moderate,2023-09-28,26.1,95.5,1.61,68.59
2023-09-28 07:00:00,3.0,42.06,47.5,974.66,30.5,0.11,41.48,8.49,117.15276381909548,43.98148148148148,117.15276381909548,Unhealthy for SG,2023-09-28,26.1,95.5,1.61,68.59
2023-09-28 08:00:00,4.0,52.58,59.71,1361.85,33.24,0.46,49.59,10.01,143.05628140703516,53.33121212121212,143.05628140703516,Unhealthy for SG,2023-09-28,26.1,95.5,1.61,68.59
2023-09-28 09:00:00,4.0,56.46,64.06,1495.36,36.67,0.98,53.41,9.75,151.49567966280296,55.484242424242424,151.49567966280296,Unhealthy,2023-09-28,26.1,95.5,1.61,68.59
2023-09-28 10:00:00,4.0,54.24,61.38,1308.44,38.39,1.94,51.98,8.74,147.14371859296483,54.15777777777778,147.14371859296483,Unhealthy for SG,2023-09-28,26.1,95.5,1.61,68.59
2023-09-28 11:00:00,3.0,48.37,54.29,1054.76,41.13,3.0,48.16,7.28,132.68994974874371,,132.68994974874371,Unhealthy for SG,2023-09-28,26.1,95.5,1.61,68.59
2023-09-28 12:00:00,3.0,45.84,51.24,988.01,43.53,2.95,49.59,7.03,126.46030150753771,47.44444444444445,126.46030150753771,Unhealthy for SG,2023-09-28,26.1,95.5,1.61,68.59
2023-09-28 13:00:00,3.0,45.73,50.97,988.01,45.24,1.81,51.5,7.03,126.1894472361809,47.19444444444444,126.1894472361809,Unhealthy for SG,2023-09-28,26.1,95.5,1.61,68.59
2023-09-28 14:00:00,4.0,54.92,61.61,1321.79,45.93,0.64,57.7,9.37,148.81809045226132,54.27161616161616,148.81809045226132,Unhealthy for SG,2023-09-28,26.1,95.5,1.61,68.59
2023-09-28 15:00:00,4.0,72.13,81.4,1922.61,47.98,0.31,66.76,13.17,159.58661749209693,64.06666666666666,159.58661749209693,Unhealthy,2023-09-28,26.1,95.5,1.61,68.59
2023-09-28 16:00:00,5.0,88.39,100.0,2536.77,51.41,0.21,76.29,17.48,167.98219178082192,73.27272727272728,167.98219178082192,Unhealthy,2023-09-28,26.1,95.5,1.61,68.59
2023-09-28 17:00:00,5.0,107.89,122.21,3471.37,54.84,0.18,84.88,23.31,178.05068493150685,84.26555555555555,178.05068493150685,Unhealthy,2023-09-28,26.1,95.5,1.61,68.59
2023-09-28 18:00:00,5.0,142.74,161.96,4966.74,56.89,0.01,89.65,28.37,196.04488935721812,104.44484848484849,196.04488935721812,Unhealthy,2023-09-28,26.1,95.5,1.61,68.59
2023-09-28 19:00:00,5.0,192.18,218.14,6355.29,57.58,0.0,94.41,32.42,242.3045045045045,132.2511111111111,242.3045045045045,Very Unhealthy,2023-09-28,26.1,95.5,1.61,68.59
2023-09-28 20:00:00,5.0,238.14,269.43,7049.56,58.26,0.0,92.51,31.16,287.85045045045047,158.14212121212122,287.85045045045047,Very Unhealthy,2023-09-28,26.1,95.5,1.61,68.59
2023-09-28 21:00:00,5.0,256.07,287.82,6782.53,58.26,0.0,82.97,23.31,306.5198198198198,167.24424242424243,306.5198198198198,Hazardous,2023-09-28,26.1,95.5,1.61,68.59
2023-09-28 22:00:00,5.0,230.3,255.04,5447.39,61.69,0.0,78.2,16.21,280.0810810810811,151.01979797979797,280.0810810810811,Very Unhealthy,2023-09-28,26.1,95.5,1.61,68.59
2023-09-28 23:00:00,5.0,163.14,179.24,3311.16,68.55,0.0,77.25,10.64,213.52612612612612,112.99757575757576,213.52612612612612,Very Unhealthy,2023-09-28,26.1,95.5,1.61,68.59
2023-09-29 00:00:00,5.0,128.37,140.85,2483.37,66.49,0.0,65.8,9.5,188.62518440463646,93.49141414141414,188.62518440463646,Unhealthy,2023-09-29,26.57,89.37,1.28,5.78
2023-09-29 01:00:00,5.0,110.74,121.0,2082.82,63.75,0.0,63.9,9.75,179.5222339304531,83.66666666666667,179.5222339304531,Unhealthy,2023-09-29,26.57,89.37,1.28,5.78
2023-09-29 02:00:00,5.0,96.32,104.71,1695.63,61.01,0.0,61.04,9.63,172.07671232876712,75.60393939393938,172.07671232876712,Unhealthy,2023-09-29,26.57,89.37,1.28,5.78
2023-09-29 03:00:00,5.0,86.33,93.45,1428.6,56.21,0.0,56.74,9.25,166.9185458377239,70.03080808080809,166.9185458377239,Unhealthy,2023-09-29,26.57,89.37,1.28,5.78
2023-09-29 04:00:00,5.0,81.08,87.55,1295.09,52.09,0.0,55.31,9.25,164.20779768177027,67.11060606060606,164.20779768177027,Unhealthy,2023-09-29,26.57,89.37,1.28,5.78
2023-09-29 05:00:00,5.0,78.1,84.4,1241.68,47.98,0.0,55.79,9.75,162.66912539515278,65.55151515151516,162.66912539515278,Unhealthy,2023-09-29,26.57,89.37,1.28,5.78
2023-09-29 06:00:00,4.0,74.58,81.23,1228.33,43.87,0.0,54.84,10.39,160.85163329820864,63.98252525252526,160.85163329820864,Unhealthy,2023-09-29,26.57,89.37,1.28,5.78
2023-09-29 07:00:00,5.0,75.17,83.46,1415.25,41.13,0.01,54.84,12.03,161.15626975763962,65.08626262626262,161.15626975763962,Unhealthy,2023-09-29,26.57,89.37,1.28,5.78
2023-09-29 08:00:00,5.0,81.04,91.42,1842.5,41.13,0.08,61.04,13.55,164.18714436248683,69.02606060606061,164.18714436248683,Unhealthy,2023-09-29,26.57,89.37,1.28,5.78
2023-09-29 09:00:00,5.0,85.07,96.85,2056.12,43.18,0.1,69.62,13.81,166.26796628029504,71.71363636363637,166.26796628029504,Unhealthy,2023-09-29,26.57,89.37,1.28,5.78
2023-09-29 10:00:00,5.0,84.3,96.21,1976.01,46.61,0.1,76.29,13.81,165.87038988408852,71.39686868686869,165.87038988408852,Unhealthy,2023-09-29,26.57,89.37,1.28,5.78
2023-09-29 11:00:00,4.0,61.69,68.85,1308.44,61.01,2.73,54.84,8.11,154.19610115911485,57.8550505050505,154.19610115911485,Unhealthy,2023-09-29,26.57,89.37,1.28,5.78
2023-09-29 12:00:00,4.0,53.62,58.97,1081.47,62.38,13.23,49.11,6.78,145.6170854271357,52.964949494949494,145.6170854271357,Unhealthy for SG,2023-09-29,26.57,89.37,1.28,5.78
2023-09-29 13:00:00,4.0,54.77,59.6,1028.06,56.89,29.68,48.64,6.9,148.448743718593,53.276767676767676,148.448743718593,Unhealthy for SG,2023-09-29,26.57,89.37,1.28,5.78
2023-09-29 14:00:00,4.0,59.69,64.87,1108.17,62.38,32.19,55.31,7.98,153.16343519494205,55.88515151515152,153.16343519494205,Unhealthy,2023-09-29,26.57,89.37,1.28,5.78
2023-09-29 15:00:00,4.0,68.61,74.66,1295.09,79.51,16.27,66.76,9.12,157.7691253951528,60.73070707070707,157.7691253951528,Unhealthy,2023-09-29,26.57,89.37,1.28,5.78
2023-09-29 16:00:00,5.0,75.03,81.6,1415.25,87.74,4.56,71.53,9.25,161.08398314014752,64.16565656565656,161.08398314014752,Unhealthy,2023-09-29,26.57,89.37,1.28,5.78
2023-09-29 17:00:00,5.0,122.47,137.3,3417.97,80.88,0.52,63.9,16.72,185.57881981032665,91.73434343434344,185.57881981032665,Unhealthy,2023-09-29,26.57,89.37,1.28,5.78
2023-09-29 18:00:00,5.0,203.21,230.72,6515.5,68.55,0.01,65.8,25.84,253.23513513513515,138.47757575757575,253.23513513513515,Very Unhealthy,2023-09-29,26.57,89.37,1.28,5.78
2023-09-29 19:00:00,5.0,299.86,340.42,9078.98,61.69,0.0,79.15,43.57,349.91531531531535,193.27858585858587,349.91531531531535,Hazardous,2023-09-29,26.57,89.37,1.28,5.78
